model,title,abstract,generated_at
claude-opus-4-5,"Emergent Organization of the Cytoskeletal Interactome: Integrating Structural, Dynamic, and Functional Data Across Actin, Microtubule, and Intermediate Filament Networks","The cytoskeleton comprises interconnected networks of actin filaments, microtubules, and intermediate filaments that collectively enable cell shape, motility, and intracellular organization, yet how these systems interact to produce emergent mechanical and organizational properties remains poorly understood. This proposal assembles cytoskeleton biologists, biophysicists, structural biologists, and computational scientists to synthesize publicly available data to decode the organizational principles of the integrated cytoskeletal system.

Traditionally studied in isolation, the three cytoskeletal systems are increasingly recognized as functionally interconnected. Crosslinking proteins, motor proteins, and signaling molecules coordinate their behaviors, but comprehensive understanding of this integration is lacking. We will integrate structural data from PDB and cryo-EM repositories, protein interaction data from BioGRID and IntAct, live-cell imaging datasets, mechanical measurement data, and proteomics data from cytoskeletal preparations.

Our first aim constructs an integrated cytoskeletal interactome by synthesizing protein-protein interaction data, structural information, and localization data to map connections between cytoskeletal systems. We will identify hub proteins and regulatory nodes. Our second aim examines dynamic coordination by integrating time-resolved imaging data, single-molecule tracking studies, and perturbation experiments to understand how cytoskeletal systems communicate. Our third aim connects cytoskeletal organization to emergent cellular properties including mechanical behavior, organelle positioning, and cell migration.

This project requires NCEMS support because understanding cytoskeletal integration requires expertise spanning actin biology, microtubule biology, intermediate filament biology, biophysics, and computational modeling. No single laboratory possesses this breadth. Data integration across imaging, structural, and proteomic modalities requires specialized computational approaches and infrastructure.

Our team includes researchers from eight institutions with expertise spanning all three cytoskeletal systems plus biophysics and computational biology. We include researchers from primarily undergraduate institutions and various career stages, ensuring diverse participation.

Expected outcomes include: (1) an integrated cytoskeletal interactome database, (2) models of cytoskeletal coordination and crosstalk, (3) identification of key regulatory nodes, and (4) predictions linking cytoskeletal organization to cellular behaviors. All resources will be publicly released.

Training opportunities include graduate student exchanges between laboratories studying different cytoskeletal systems, workshops on cytoskeletal data analysis, and undergraduate research experiences. This project addresses a fundamental question in cell biology: how do interconnected cytoskeletal networks produce emergent cellular organization and mechanics? By synthesizing data across systems, we will establish principles for understanding mesoscale cytoskeletal organization.",2026-03-17T16:50:59.527382
claude-opus-4-5,Synthesizing the Spatiotemporal Logic of Post-Translational Modification Crosstalk: From Molecular Signals to Emergent Cellular Decisions,"Post-translational modifications (PTMs) including phosphorylation, ubiquitination, acetylation, and methylation regulate virtually all cellular processes, yet how combinatorial PTM patterns—the PTM code—encode cellular decisions remains poorly understood. This proposal unites proteomics experts, systems biologists, structural biologists, and computational scientists to synthesize publicly available PTM data to decode the spatiotemporal logic of PTM crosstalk and its role in emergent cellular behaviors.

Individual PTMs have been extensively catalogued, but understanding their combinatorial logic requires integration across data types and conditions. We will synthesize PTM data from PhosphoSitePlus, UniProt, PRIDE, and ProteomeXchange, structural data revealing PTM effects on protein conformation, interaction data showing PTM-dependent binding, and phenotypic data connecting PTM patterns to cellular outcomes. Time-resolved PTM datasets will reveal dynamic crosstalk patterns.

Our first aim constructs a comprehensive PTM crosstalk network by integrating data on co-occurring modifications, sequential modifications, and mutually exclusive modifications. We will identify recurring crosstalk motifs and their functional consequences. Our second aim examines spatial organization of PTM signaling by integrating subcellular proteomics with PTM data to understand compartment-specific modification patterns. Our third aim connects PTM patterns to emergent cellular decisions including cell cycle progression, differentiation, and stress responses.

This project requires NCEMS support because decoding PTM crosstalk requires expertise spanning proteomics, structural biology, signaling biology, and computational modeling. The data integration challenge—connecting molecular modifications to cellular outcomes—requires diverse approaches. The scale of analysis and computational requirements exceed typical laboratory capabilities.

Our team includes researchers from six institutions spanning proteomics, structural biology, systems biology, and computational biology. We include early-career investigators, researchers from primarily undergraduate institutions, and international collaborators.

Deliverables include: (1) a comprehensive PTM crosstalk database with visualization tools, (2) predictive models for PTM pattern outcomes, (3) identification of PTM code rules for specific cellular decisions, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations between proteomics and computational laboratories, workshops on PTM data analysis, and undergraduate research experiences. This project addresses a fundamental question in cell biology: how do combinatorial PTM patterns encode emergent cellular behaviors? By synthesizing diverse PTM data, we will establish principles for understanding the PTM code and its role in cellular decision-making.",2026-03-17T16:50:59.527384
claude-opus-4-5,"The Emergent Architecture of Stress Granules: Multi-Modal Data Synthesis to Understand Assembly, Composition, and Function","Stress granules are membraneless organelles that form in response to cellular stress, sequestering mRNAs and proteins to regulate gene expression, yet the principles governing their emergent properties remain incompletely understood. This proposal assembles RNA biologists, structural biologists, cell biologists, and computational scientists to synthesize publicly available data to decode stress granule organization and function.

Stress granules represent a paradigmatic example of mesoscale cellular organization, forming through phase separation of RNA-binding proteins and mRNAs. However, comprehensive understanding of their composition, dynamics, and functional consequences is lacking. We will integrate proteomics data from stress granule purifications, RNA sequencing data identifying granule-associated transcripts, structural data on component proteins, imaging data revealing granule dynamics, and phenotypic data connecting granule properties to cellular outcomes.

Our first aim constructs a comprehensive stress granule component database by synthesizing proteomics and RNA sequencing data across stress conditions, cell types, and organisms. We will identify core versus stress-specific components and predict new components. Our second aim examines stress granule architecture by integrating structural data, crosslinking mass spectrometry, and super-resolution imaging to understand internal organization. Our third aim connects stress granule properties to functional outcomes by integrating composition data with transcriptomics, translatomics, and phenotypic measurements.

This project requires NCEMS support because understanding stress granules requires expertise spanning RNA biology, protein biochemistry, structural biology, and cell biology. Data integration across proteomics, transcriptomics, and imaging modalities requires specialized computational approaches. The collaborative framework enables insights impossible through individual laboratory efforts.

Our team includes researchers from seven institutions spanning RNA biology, structural biology, cell biology, and computational biology. We include researchers from primarily undergraduate institutions and various career stages.

Expected outcomes include: (1) a comprehensive stress granule component database, (2) models of stress granule architecture and assembly, (3) identification of functional modules within granules, and (4) predictions linking granule properties to cellular stress responses. All resources will be publicly released.

Training opportunities include graduate student exchanges between laboratories, workshops on membraneless organelle analysis, and undergraduate research experiences. This project addresses fundamental questions about mesoscale cellular organization: how do stress granules assemble, what determines their composition, and how do their emergent properties influence cellular stress responses?",2026-03-17T16:50:59.527385
claude-opus-4-5,"Decoding Emergent Metabolic Channeling: Synthesizing Structural, Interaction, and Flux Data to Understand Metabolon Organization","Metabolic enzymes often organize into transient complexes called metabolons that channel substrates between sequential reactions, yet the principles governing metabolon formation and their emergent effects on cellular metabolism remain poorly understood. This proposal unites structural biologists, metabolic biochemists, systems biologists, and computational scientists to synthesize publicly available data to decode metabolon organization and function.

Metabolic channeling enhances pathway efficiency and enables regulatory control, but metabolons are challenging to study due to their transient nature. We will integrate protein interaction data from BioGRID, IntAct, and proximity labeling studies, structural data from PDB and AlphaFold, metabolomics data from MetaboLights and Metabolomics Workbench, flux measurements, and subcellular localization data. Cross-species comparisons will identify conserved channeling principles.

Our first aim maps the metabolon interaction landscape by synthesizing protein-protein interaction data for metabolic enzymes across pathways and organisms. We will identify recurring interaction patterns and predict new metabolon components. Our second aim examines metabolon architecture by integrating structural data with interaction information to model how enzymes organize for substrate channeling. Our third aim connects metabolon organization to emergent metabolic properties by integrating interaction data with flux measurements and metabolomics to understand how channeling affects pathway behavior.

This project requires NCEMS support because understanding metabolons requires expertise spanning structural biology, enzymology, systems biology, and computational modeling. Data integration across interaction, structural, and metabolic data types requires diverse approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from six institutions spanning structural biology, biochemistry, systems biology, and computational biology. We include early-career investigators and researchers from primarily undergraduate institutions.

Deliverables include: (1) a metabolon interaction database, (2) structural models of metabolon organization, (3) predictive models linking metabolon formation to metabolic outcomes, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations between structural and systems biology laboratories, workshops on metabolon analysis, and undergraduate research experiences. This project addresses fundamental questions about metabolic organization: how do enzymes organize into metabolons, and how does this mesoscale organization produce emergent metabolic properties?",2026-03-17T16:50:59.527387
claude-opus-4-5,"The Emergence of Ribosome Heterogeneity: Synthesizing Structural, Compositional, and Translational Data to Understand Specialized Ribosomes","Ribosomes were long considered uniform molecular machines, but emerging evidence suggests compositional heterogeneity enabling specialized translation, yet the principles governing ribosome specialization and its functional consequences remain poorly understood. This proposal assembles structural biologists, translation biologists, systems biologists, and computational scientists to synthesize publicly available data to decode ribosome heterogeneity and its emergent effects on gene expression.

Ribosome heterogeneity arises from differential incorporation of ribosomal protein paralogs, ribosomal RNA modifications, and associated factors. We will integrate structural data from PDB and EMDB, ribosome profiling data from GEO, proteomics data on ribosome composition, RNA modification data, and translation efficiency measurements. Cross-species and cross-tissue comparisons will reveal conserved and specialized features.

Our first aim maps ribosome compositional diversity by synthesizing proteomics data on ribosomal protein composition across cell types, tissues, and conditions. We will identify patterns of paralog usage and associated factors. Our second aim examines structural consequences of compositional variation by integrating structural data with compositional information to understand how heterogeneity affects ribosome architecture. Our third aim connects ribosome heterogeneity to emergent translational properties by integrating compositional data with ribosome profiling and translation efficiency measurements.

This project requires NCEMS support because understanding ribosome heterogeneity requires expertise spanning structural biology, translation biology, and systems biology. Data integration across structural, proteomic, and functional data types requires specialized approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from seven institutions spanning structural biology, translation biology, and computational biology. We include researchers from primarily undergraduate institutions and various career stages.

Expected outcomes include: (1) a comprehensive ribosome heterogeneity database, (2) models linking composition to structure, (3) predictions connecting ribosome variants to translational outcomes, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student exchanges between laboratories, workshops on ribosome biology and data synthesis, and undergraduate research experiences. This project addresses fundamental questions about translation: how does ribosome heterogeneity arise, and how does this compositional diversity produce emergent effects on gene expression?",2026-03-17T16:50:59.527389
claude-opus-4-5,"Emergent Properties of the Nuclear Pore Complex: Integrating Structural, Transport, and Regulatory Data Across Scales","The nuclear pore complex (NPC) is one of the largest molecular machines in cells, mediating nucleocytoplasmic transport, yet how its mesoscale architecture enables emergent transport selectivity and regulatory functions remains incompletely understood. This proposal unites structural biologists, transport biologists, computational scientists, and systems biologists to synthesize publicly available data to decode NPC organization and function.

The NPC comprises approximately 30 different nucleoporins (Nups) in multiple copies, creating a selective barrier that enables regulated transport. We will integrate structural data from cryo-EM and cryo-ET studies, protein interaction data, transport kinetics measurements, Nup localization data, and disease-associated variant information. Cross-species comparisons will identify conserved principles and evolutionary adaptations.

Our first aim constructs an integrated structural model of the NPC by synthesizing cryo-EM structures, AlphaFold predictions, and crosslinking mass spectrometry data. We will map the organization of intrinsically disordered FG-Nups that create the transport barrier. Our second aim examines transport selectivity by integrating cargo identification data, transport rate measurements, and FG-Nup interaction data to understand how the NPC achieves selective permeability. Our third aim connects NPC organization to emergent regulatory functions including gene expression control and chromatin organization.

This project requires NCEMS support because understanding NPC function requires expertise spanning structural biology, transport biology, and gene regulation. Data integration across structural, kinetic, and functional data types requires diverse approaches. The computational requirements for modeling NPC behavior exceed typical laboratory capabilities.

Our team includes researchers from six institutions spanning structural biology, transport biology, and computational biology. We include early-career investigators and researchers from primarily undergraduate institutions.

Deliverables include: (1) an integrated NPC structural database, (2) models of transport selectivity, (3) predictions linking NPC organization to regulatory functions, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations, workshops on NPC biology, and undergraduate research experiences. This project addresses fundamental questions about nuclear organization: how does NPC architecture enable emergent transport selectivity and regulatory functions?",2026-03-17T16:50:59.527390
claude-opus-4-5,"The Emergence of Cellular Memory: Synthesizing Epigenetic, Transcriptional, and Chromatin Data to Understand Heritable Cell States","Cells maintain stable identities across divisions despite identical genomes, yet how molecular mechanisms produce emergent cellular memory remains poorly understood. This proposal assembles epigeneticists, chromatin biologists, systems biologists, and computational scientists to synthesize publicly available data to decode the principles underlying cellular memory and identity maintenance.

Cellular memory involves coordinated action of transcription factors, chromatin modifications, and three-dimensional genome organization, but how these mechanisms integrate to produce stable yet flexible cell states is unclear. We will integrate ChIP-seq data from ENCODE and Roadmap Epigenomics, Hi-C and chromatin conformation data, single-cell transcriptomics from Human Cell Atlas, DNA methylation data, and cell lineage tracing datasets.

Our first aim maps the epigenetic landscape of cellular identity by synthesizing chromatin modification data across cell types and developmental stages. We will identify modification patterns associated with stable versus plastic cell states. Our second aim examines chromatin organization's role in cellular memory by integrating 3D genome data with epigenetic and transcriptional information. Our third aim develops predictive models of cellular memory by integrating multi-omic data to understand how molecular features combine to produce emergent cell state stability.

This project requires NCEMS support because understanding cellular memory requires expertise spanning epigenetics, chromatin biology, and systems biology. Data integration across epigenomic, transcriptomic, and chromatin conformation data types requires specialized approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from eight institutions spanning epigenetics, chromatin biology, and computational biology. We include researchers from primarily undergraduate institutions and various career stages.

Expected outcomes include: (1) an integrated cellular memory database, (2) models predicting cell state stability, (3) identification of key memory mechanisms, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student exchanges, workshops on epigenetic data analysis, and undergraduate research experiences. This project addresses fundamental questions about cellular identity: how do molecular mechanisms produce emergent cellular memory enabling stable cell states?",2026-03-17T16:50:59.527392
claude-opus-4-5,"Decoding the Emergent Logic of Protein Quality Control Networks: Multi-Scale Synthesis of Chaperone, Degradation, and Aggregation Data","Protein quality control systems maintain proteome integrity through coordinated action of chaperones, degradation machinery, and sequestration mechanisms, yet how these components integrate to produce emergent proteostasis remains poorly understood. This proposal unites protein folding experts, proteomics specialists, systems biologists, and computational scientists to synthesize publicly available data to decode proteostasis network organization and function.

Proteostasis involves hundreds of chaperones, co-chaperones, and degradation factors working in concert, but comprehensive understanding of their coordination is lacking. We will integrate protein interaction data from BioGRID and IntAct, structural data on chaperone-client complexes, aggregation propensity predictions, proteomics data on protein stability, and disease-associated variant information from ClinVar.

Our first aim maps the proteostasis interaction network by synthesizing chaperone-client interactions, co-chaperone networks, and connections to degradation machinery. We will identify network modules and regulatory hubs. Our second aim examines client triage decisions by integrating client properties, chaperone interactions, and fate data to understand how the network decides between folding, degradation, and sequestration. Our third aim connects proteostasis network organization to emergent cellular outcomes including stress resistance and aging.

This project requires NCEMS support because understanding proteostasis requires expertise spanning protein folding, proteomics, and systems biology. Data integration across interaction, structural, and functional data types requires diverse approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from seven institutions spanning protein folding, proteomics, and computational biology. We include early-career investigators and researchers from primarily undergraduate institutions.

Deliverables include: (1) a comprehensive proteostasis network database, (2) models of client triage decisions, (3) predictions linking network properties to cellular outcomes, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations, workshops on proteostasis analysis, and undergraduate research experiences. This project addresses fundamental questions about protein homeostasis: how do quality control components integrate to produce emergent proteome maintenance?",2026-03-17T16:50:59.527393
claude-opus-4-5,"The Emergence of Signaling Specificity: Synthesizing Interaction, Localization, and Kinetic Data to Understand Pathway Insulation","Cells use a limited repertoire of signaling molecules to control diverse responses, yet how signaling pathways maintain specificity despite shared components remains a fundamental puzzle. This proposal assembles signaling biologists, systems biologists, structural biologists, and computational scientists to synthesize publicly available data to decode the principles underlying emergent signaling specificity.

Signaling specificity arises from spatial organization, temporal dynamics, and scaffolding proteins, but comprehensive understanding of how these mechanisms integrate is lacking. We will integrate protein interaction data from BioGRID and IntAct, phosphoproteomics data from PRIDE, subcellular localization data from Human Protein Atlas, kinetic measurements, and structural data on signaling complexes.

Our first aim maps the signaling interaction landscape by synthesizing protein-protein interactions across signaling pathways, identifying shared components and pathway-specific factors. We will analyze scaffolding protein networks. Our second aim examines spatial organization's role in specificity by integrating localization data with interaction information to understand compartmentalized signaling. Our third aim develops predictive models of signaling specificity by integrating interaction, localization, and kinetic data to understand how pathways achieve insulation.

This project requires NCEMS support because understanding signaling specificity requires expertise spanning signal transduction, cell biology, and systems biology. Data integration across interaction, localization, and kinetic data types requires specialized approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from six institutions spanning signaling biology, systems biology, and computational biology. We include researchers from primarily undergraduate institutions and various career stages.

Expected outcomes include: (1) an integrated signaling specificity database, (2) models predicting pathway insulation, (3) identification of key specificity mechanisms, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student exchanges, workshops on signaling data analysis, and undergraduate research experiences. This project addresses fundamental questions about cellular signaling: how do cells achieve emergent pathway specificity despite using shared molecular components?",2026-03-17T16:50:59.527395
claude-opus-4-5,"Emergent Properties of the Centrosome: Integrating Structural, Compositional, and Functional Data to Understand Microtubule Organizing Center Function","The centrosome serves as the primary microtubule organizing center in animal cells, yet how its complex architecture enables emergent functions in cell division, signaling, and cilia formation remains incompletely understood. This proposal unites centrosome biologists, structural biologists, cell biologists, and computational scientists to synthesize publicly available data to decode centrosome organization and function.

The centrosome comprises centrioles surrounded by pericentriolar material containing hundreds of proteins in a highly organized architecture. We will integrate structural data from cryo-ET and super-resolution microscopy, proteomics data on centrosome composition, protein interaction data, cell cycle-dependent localization data, and disease-associated variant information.

Our first aim constructs an integrated centrosome architecture model by synthesizing structural data with compositional information to map protein organization within the centrosome. We will identify organizational principles and structural modules. Our second aim examines cell cycle-dependent remodeling by integrating time-resolved proteomics and imaging data to understand how centrosome composition and architecture change during division. Our third aim connects centrosome organization to emergent functions by integrating structural and compositional data with functional measurements of microtubule nucleation, signaling, and ciliogenesis.

This project requires NCEMS support because understanding centrosome function requires expertise spanning structural biology, cell cycle biology, and cilia biology. Data integration across structural, proteomic, and functional data types requires diverse approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from seven institutions spanning centrosome biology, structural biology, and computational biology. We include early-career investigators and researchers from primarily undergraduate institutions.

Deliverables include: (1) an integrated centrosome architecture database, (2) models of cell cycle-dependent remodeling, (3) predictions linking organization to function, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations, workshops on centrosome biology, and undergraduate research experiences. This project addresses fundamental questions about cellular organization: how does centrosome architecture enable emergent microtubule organizing center functions?",2026-03-17T16:50:59.527396
claude-opus-4-5,"The Emergence of Autophagosome Selectivity: Synthesizing Receptor, Cargo, and Membrane Data to Understand Selective Autophagy","Selective autophagy targets specific cellular components for degradation through cargo receptor recognition, yet how selectivity emerges from molecular interactions remains poorly understood. This proposal assembles autophagy researchers, structural biologists, proteomics experts, and computational scientists to synthesize publicly available data to decode selective autophagy principles.

Selective autophagy involves cargo receptors that bridge targets to autophagosome membranes, but comprehensive understanding of receptor-cargo relationships and their regulation is lacking. We will integrate protein interaction data, structural data on receptor-cargo complexes, proteomics data on autophagy substrates, ubiquitin modification data, and phenotypic data connecting autophagy to cellular outcomes.

Our first aim maps the selective autophagy interaction landscape by synthesizing receptor-cargo interactions across autophagy pathways. We will identify recognition motifs and predict new receptor-cargo pairs. Our second aim examines structural principles of selectivity by integrating structural data to understand how receptors achieve specific cargo recognition. Our third aim connects selective autophagy to emergent cellular outcomes by integrating interaction data with phenotypic measurements of organelle quality control and stress responses.

This project requires NCEMS support because understanding selective autophagy requires expertise spanning autophagy biology, structural biology, and proteomics. Data integration across interaction, structural, and functional data types requires specialized approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from six institutions spanning autophagy biology, structural biology, and computational biology. We include researchers from primarily undergraduate institutions and various career stages.

Expected outcomes include: (1) a comprehensive selective autophagy database, (2) models of cargo recognition, (3) predictions for new receptor-cargo relationships, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student exchanges, workshops on autophagy analysis, and undergraduate research experiences. This project addresses fundamental questions about cellular quality control: how do molecular interactions produce emergent selectivity in autophagy?",2026-03-17T16:50:59.527398
claude-opus-4-5,"Decoding Emergent mRNA Fate Decisions: Synthesizing RNA-Protein Interaction, Localization, and Decay Data","mRNA fate—including translation, localization, storage, and decay—is determined by combinatorial RNA-binding protein interactions, yet how these interactions produce emergent fate decisions remains poorly understood. This proposal unites RNA biologists, systems biologists, structural biologists, and computational scientists to synthesize publicly available data to decode mRNA fate determination principles.

mRNA fate involves hundreds of RNA-binding proteins recognizing sequence and structural elements, but comprehensive understanding of their combinatorial logic is lacking. We will integrate CLIP-seq data from ENCODE and published studies, RNA localization data, decay rate measurements, translation efficiency data from ribosome profiling, and structural data on RNA-protein complexes.

Our first aim maps the mRNA-protein interaction landscape by synthesizing CLIP-seq data across RNA-binding proteins and conditions. We will identify co-binding patterns and competitive interactions. Our second aim examines how interaction patterns determine fate by integrating RBP binding data with localization, decay, and translation measurements. Our third aim develops predictive models of mRNA fate by integrating sequence features, RBP binding, and outcome data.

This project requires NCEMS support because understanding mRNA fate requires expertise spanning RNA biology, systems biology, and computational modeling. Data integration across CLIP-seq, functional measurements, and structural data requires specialized approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from seven institutions spanning RNA biology, systems biology, and computational biology. We include early-career investigators and researchers from primarily undergraduate institutions.

Deliverables include: (1) an integrated mRNA-RBP interaction database, (2) models predicting mRNA fate from RBP binding, (3) identification of combinatorial binding rules, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations, workshops on RNA data analysis, and undergraduate research experiences. This project addresses fundamental questions about gene expression: how do RNA-binding protein interactions produce emergent mRNA fate decisions?",2026-03-17T16:50:59.527404
claude-opus-4-5,"The Emergence of Synaptic Organization: Integrating Proteomic, Structural, and Functional Data Across Synaptic Compartments","Synapses are highly organized structures enabling neuronal communication, yet how molecular components organize to produce emergent synaptic properties remains incompletely understood. This proposal assembles neuroscientists, structural biologists, proteomics experts, and computational scientists to synthesize publicly available data to decode synaptic organization principles.

Synapses contain thousands of proteins organized into presynaptic and postsynaptic compartments with distinct functions. We will integrate synaptic proteomics data, structural data on synaptic protein complexes, super-resolution imaging data, electrophysiology measurements, and disease-associated variant information from psychiatric and neurological conditions.

Our first aim maps synaptic protein organization by synthesizing proteomics data across synaptic compartments, developmental stages, and brain regions. We will identify organizational modules and their compositional variation. Our second aim examines synaptic architecture by integrating structural data with localization information to understand nanoscale organization. Our third aim connects synaptic organization to emergent functional properties by integrating compositional and structural data with electrophysiological measurements.

This project requires NCEMS support because understanding synaptic organization requires expertise spanning neuroscience, structural biology, and proteomics. Data integration across proteomic, structural, and functional data types requires diverse approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from eight institutions spanning neuroscience, structural biology, and computational biology. We include researchers from primarily undergraduate institutions and various career stages.

Expected outcomes include: (1) an integrated synaptic organization database, (2) models of synaptic architecture, (3) predictions linking organization to function, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student exchanges, workshops on synaptic biology, and undergraduate research experiences. This project addresses fundamental questions about neural organization: how does molecular organization produce emergent synaptic properties?",2026-03-17T16:50:59.527405
claude-opus-4-5,"Emergent Properties of the Glycocalyx: Synthesizing Glycomic, Proteomic, and Functional Data to Understand Cell Surface Organization","The glycocalyx—the carbohydrate-rich layer coating cell surfaces—mediates cell-environment interactions, yet how glycan composition produces emergent cellular properties remains poorly understood. This proposal unites glycobiologists, cell biologists, structural biologists, and computational scientists to synthesize publicly available data to decode glycocalyx organization and function.

The glycocalyx comprises glycoproteins and glycolipids with diverse glycan structures, but comprehensive understanding of glycocalyx organization and its functional consequences is lacking. We will integrate glycomics data from GlyGen and GlyTouCan, glycoproteomics data, structural data on glycan-protein interactions, cell surface proteomics, and functional measurements of adhesion, signaling, and immune recognition.

Our first aim maps glycocalyx composition by synthesizing glycomics and glycoproteomics data across cell types and conditions. We will identify compositional patterns and their variation. Our second aim examines glycocalyx architecture by integrating structural data to understand how glycans are organized on cell surfaces. Our third aim connects glycocalyx properties to emergent cellular functions by integrating compositional data with functional measurements.

This project requires NCEMS support because understanding the glycocalyx requires expertise spanning glycobiology, cell biology, and structural biology. Data integration across glycomic, proteomic, and functional data types requires specialized approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from six institutions spanning glycobiology, cell biology, and computational biology. We include early-career investigators and researchers from primarily undergraduate institutions.

Deliverables include: (1) a comprehensive glycocalyx database, (2) models of glycocalyx architecture, (3) predictions linking composition to function, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations, workshops on glycobiology data analysis, and undergraduate research experiences. This project addresses fundamental questions about cell surface organization: how does glycocalyx composition produce emergent cellular properties?",2026-03-17T16:50:59.527406
claude-opus-4-5,"The Emergence of Enhancer-Promoter Specificity: Synthesizing Chromatin, Transcription, and 3D Genome Data","Enhancers activate specific promoters despite genomic distances, yet how enhancer-promoter specificity emerges from molecular interactions remains a fundamental puzzle. This proposal assembles gene regulation experts, chromatin biologists, computational scientists, and systems biologists to synthesize publicly available data to decode enhancer-promoter communication principles.

Enhancer-promoter specificity involves chromatin looping, transcription factor binding, and compatibility rules, but comprehensive understanding is lacking. We will integrate Hi-C and Capture-C data, ChIP-seq data for transcription factors and chromatin marks, ATAC-seq data, eQTL data, and transcription measurements from ENCODE, Roadmap Epigenomics, and GTEx.

Our first aim maps enhancer-promoter connections by synthesizing chromatin conformation data across cell types. We will identify connection patterns and their cell-type specificity. Our second aim examines molecular determinants of specificity by integrating transcription factor binding, chromatin state, and sequence features with connection data. Our third aim develops predictive models of enhancer-promoter communication by integrating multi-omic data to predict functional connections.

This project requires NCEMS support because understanding enhancer-promoter specificity requires expertise spanning gene regulation, chromatin biology, and computational modeling. Data integration across conformation, binding, and expression data types requires specialized approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from seven institutions spanning gene regulation, chromatin biology, and computational biology. We include researchers from primarily undergraduate institutions and various career stages.

Expected outcomes include: (1) an integrated enhancer-promoter connection database, (2) models predicting enhancer-promoter pairs, (3) identification of specificity rules, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student exchanges, workshops on gene regulation data analysis, and undergraduate research experiences. This project addresses fundamental questions about gene regulation: how does enhancer-promoter specificity emerge from molecular interactions?",2026-03-17T16:50:59.527408
claude-opus-4-5,"Decoding the Emergent Organization of the Endoplasmic Reticulum: Multi-Scale Synthesis of Structure, Function, and Dynamics","The endoplasmic reticulum (ER) forms a continuous membrane network with distinct functional domains, yet how ER organization produces emergent functions in protein synthesis, lipid metabolism, and calcium signaling remains poorly understood. This proposal unites ER biologists, structural biologists, lipidomics experts, and computational scientists to synthesize publicly available data to decode ER organization principles.

The ER comprises sheets, tubules, and contact sites with other organelles, each with distinct compositions and functions. We will integrate proteomics data on ER subdomains, lipidomics data, structural data from cryo-ET, calcium imaging data, and protein synthesis measurements. Cross-species comparisons will identify conserved organizational principles.

Our first aim maps ER subdomain composition by synthesizing proteomics and lipidomics data across ER regions. We will identify domain-specific components and their variation across cell types. Our second aim examines ER architecture by integrating structural data to understand how ER morphology relates to function. Our third aim connects ER organization to emergent functions by integrating compositional and structural data with functional measurements.

This project requires NCEMS support because understanding ER organization requires expertise spanning ER biology, structural biology, and lipidomics. Data integration across proteomic, lipidomic, and structural data types requires diverse approaches. The collaborative framework enables comprehensive analysis impossible for individual laboratories.

Our team includes researchers from six institutions spanning ER biology, structural biology, and computational biology. We include early-career investigators and researchers from primarily undergraduate institutions.

Deliverables include: (1) an integrated ER organization database, (2) models of ER architecture-function relationships, (3) predictions linking organization to cellular outcomes, and (4) hypotheses for experimental validation. All resources will be publicly released.

Training opportunities include graduate student rotations, workshops on ER biology, and undergraduate research experiences. This project addresses fundamental questions about organelle organization: how does ER architecture produce emergent functional properties?",2026-03-17T16:50:59.527410
