model,author,title,abstract,generated_at,source_file
gpt-5.2,gpt-5.2,Hidden mesoscale states in drug resistance trajectories,"This working group asks how hidden mesoscale states in drug resistance trajectories can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on perturbation/genetic screens, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be foundation-model representation learning: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on human disease cells while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a predictive atlas that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Membraneless organelles as information filters in transcriptional bursting,"This working group asks how membraneless organelles as information filters in transcriptional bursting can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on single-cell/spatial omics, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be mechanistic simulation/data assimilation: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on model organisms while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a theory/model that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,A negative atlas of failed mesoscale organization,"This working group asks how a negative atlas of failed mesoscale organization can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on text/knowledge graph + repositories, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be benchmark/standard/community resource: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on cross-kingdom/cross-species while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a open knowledge graph that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Predicting emergent cell polarity from molecular asymmetry across systems,"This working group asks how predicting emergent cell polarity from molecular asymmetry across systems can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on perturbation/genetic screens, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be causal discovery: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on cross-kingdom/cross-species while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a theory/model that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Public-data thermodynamics of subcellular crowding,"This working group asks how public-data thermodynamics of subcellular crowding can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on structural/sequence biophysics, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be mechanistic simulation/data assimilation: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on cross-kingdom/cross-species while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a theory/model that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Organelle neighborhood effects in viral infection,"This working group asks how organelle neighborhood effects in viral infection can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on single-cell/spatial omics, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be causal discovery: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on human disease cells while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a predictive atlas that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Evolutionary invention of mesoscale compartments without membranes,"This working group asks how evolutionary invention of mesoscale compartments without membranes can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on structural/sequence biophysics, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be comparative phylogenetic synthesis: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on microbes/parasites while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a theory/model that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,"Benchmarking AI models for mesoscale emergence, not just molecule annotation","This working group asks how benchmarking ai models for mesoscale emergence, not just molecule annotation can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on text/knowledge graph + repositories, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be benchmark/standard/community resource: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on cross-kingdom/cross-species while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a reusable benchmark/workflow that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Subcellular logistics: can trafficking networks explain emergent cell fate?,"This working group asks how subcellular logistics: can trafficking networks explain emergent cell fate? can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on imaging + proteomics, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be causal discovery: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on model organisms while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a theory/model that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,The mesoscale ecology of the cell: cooperation and competition among compartments,"This working group asks how the mesoscale ecology of the cell: cooperation and competition among compartments can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on text/knowledge graph + repositories, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be foundation-model representation learning: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on cross-kingdom/cross-species while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a open knowledge graph that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Plant stress bodies as overlooked models of mesoscale adaptation,"This working group asks how plant stress bodies as overlooked models of mesoscale adaptation can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on single-cell/spatial omics, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be comparative phylogenetic synthesis: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on plants/nontraditional eukaryotes while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a predictive atlas that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Public-data reconstruction of intracellular phase diagrams,"This working group asks how public-data reconstruction of intracellular phase diagrams can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on perturbation/genetic screens, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be mechanistic simulation/data assimilation: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on cross-kingdom/cross-species while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a reusable benchmark/workflow that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
gpt-5.2,gpt-5.2,Mesoscale determinants of cell-to-cell variability in identical genotypes,"This working group asks how mesoscale determinants of cell-to-cell variability in identical genotypes can be understood as an emergent property that links molecular composition to mesoscale organization and cellular outcome. The scientific question is not simply whether particular molecules, organelles, or pathways are associated with a phenotype, but whether publicly available datasets can reveal rules by which many molecular parts collectively produce a new, system-level behavior at the scale between biomolecules and organelles. The project is designed for the NCEMS model because the relevant evidence is scattered across incompatible imaging repositories, omics studies, perturbation resources, structural annotations, and specialized literatures; no single laboratory is likely to have the biological breadth, data-engineering capacity, and methodological expertise to integrate them.

The group would synthesize existing public data centered on single-cell/spatial omics, prioritizing datasets with reusable metadata, perturbation or state annotations, and links to downstream cellular phenotypes. Depending on availability, sources could include public cell atlases, the Human Protein Atlas Cell Atlas, EMBL-EBI and NCBI functional genomics repositories, BioImage Archive or Image Data Resource collections, PRIDE/MassIVE proteomics datasets, public CRISPR or RNAi screens, AlphaFold/PDB-derived structural features, and curated pathway or protein-interaction resources. The core analytic strategy would be causal discovery: harmonizing measurements into a common representation; explicitly modeling uncertainty, batch effects, and missingness; and testing whether mesoscale variables explain cellular outcomes above and beyond molecular abundance alone. The biological scope would focus on model organisms while deliberately including comparison cases that prevent the group from mistaking a narrow model-system pattern for a general law.

The novel element is the unit of explanation. Instead of treating mesoscale organization as an image label, downstream readout, or anecdotal mechanism, the working group would make it the primary object of synthesis: a measurable layer where composition, space, time, energy, information, and motion combine. The expected product is a theory/model that is open, versioned, and reusable, with transparent workflows, community-agreed metadata standards, and tutorials for trainees. The project would bring together cell biologists, biophysicists, imaging scientists, omics researchers, statisticians, machine-learning researchers, data curators, and trainees across institution types. Training would occur through hackathon-style data sprints, reproducible workflow clinics, and rotating trainee leadership of cross-dataset validation tasks. The anticipated contribution is both scientific and infrastructural: a defensible answer to a specific emergence question, plus a generalizable synthesis strategy that helps the molecular and cellular biosciences reuse public data to discover phenomena that only become visible when datasets, disciplines, and scales are brought together.",,gpt-ideas-how-to-think.json
